NAME_2,year,week,u10_mean,u10_min,u10_max,u10_sd,v10_mean,v10_min,v10_max,v10_sd,lai_hv_mean,lai_hv_min,lai_hv_max,lai_hv_sd,lai_lv_mean,lai_lv_min,lai_lv_max,lai_lv_sd,skt_mean,skt_min,skt_max,skt_sd,sp_mean,sp_min,sp_max,sp_sd,tp_mean,tp_min,tp_max,tp_sd,swvl1_mean,swvl1_min,swvl1_max,swvl1_sd
Al Madinah,2019,47,-1.1656597420141177,-7.959072271893087,5.849508071104727,3.437826699847517,1.019133619166324,-1.540834952926595,6.08823596238417,1.5391109629411805,0,0,0,0,0.38377168124917516,0,2.553604329712702,0.26286372322665963,312.2921924338286,300.0327324055724,320.966623130683,5.1898328923757076,91720.0129845586,87253.62392992844,96679.34057364229,1717.5683600313184,3.0839111755535565e-5,0,0.0019160326019832426,1.1751167743819795e-4,0.013027987182548143,0.006651952356809959,0.05726841963581919,0.00619642155612322
Al Madinah,2019,48,0.723248298148473,-4.5306449262512984,5.976500695303246,2.781789308523635,2.3923368381739407,-2.2832979759314216,7.714787902955436,2.16428208935794,0,0,0,0,0.38370798648406274,0,2.553604329712702,0.26283931313261316,314.3836870941155,306.0006680794409,321.11401305717396,2.755025712093431,91746.12455199334,87253.22397589765,96678.14071154992,1703.7257610418126,6.093236340692872e-5,0,0.0023498810709378683,2.137040558506531e-4,0.010954060055185863,0.004360947617606525,0.03892698403365835,0.0046284043417040115
Al Madinah,2019,49,1.4400957222456274,-3.488184884668748,6.795603121383696,2.5685242640040835,1.010979290625718,-3.4627334559858576,4.343077212042292,1.5797597839566682,0,0,0,0,0.3836430238871913,0,2.553604329712702,0.26281466334074993,313.54278651490193,306.6444817460764,321.1176299878854,2.7387413415770787,91700.23392832713,87182.03215841638,96671.74144705721,1723.7554716134587,1.1268791401397582e-7,0,7.888153980978307e-7,2.761255466500146e-7,0.00956840364487242,0.002518765444270432,0.0274652614933745,0.003491700604978975
Al Madinah,2019,50,3.7643201401133974,-1.5567764736965626,8.083831241562203,2.1723062776462307,1.347242630889743,-3.600457810752386,6.218937545519543,2.3225620428323515,0,0,0,0,0.3835813411159574,0,2.553604329712702,0.26279172438562626,311.8928918523935,303.97337841568134,317.243897195938,2.5126084784394744,91645.59834089145,86998.4532582821,96732.53445973784,1723.567280492327,3.995958059819904e-5,0,0.0011792790201584809,1.372965348210221e-4,0.009407205006245872,0.00157422840266902,0.04164001596166245,0.004609517413425083
Al Madinah,2019,51,-4.443753400864714,-8.72775115601236,2.707934653064299,2.7252817066691284,1.0142106154164006,-3.3499789559078783,5.744900460416618,2.2388863611981,0,0,0,0,0.3835783369059196,0,2.553604329712702,0.26279048847712344,305.3386028534993,299.7686964636376,313.61159452897897,2.4492538685409806,92123.55755033591,87448.00158889416,97350.86339134483,1757.129107005049,7.206447887302716e-6,0,3.9598532984585696e-4,3.367023799498429e-5,0.008170401274050523,1.406757296001926e-4,0.02228035603096673,0.003988867950808928
Al Madinah,2019,52,2.8039142499118,-0.7193721694227975,7.490700985011474,1.8942934076411755,2.2615077789858558,-2.257937967263364,6.311404038663076,1.909673453957856,0,0,0,0,0.38360388647202054,0,2.553604329712702,0.2627996842594382,311.279213945973,304.65878678549836,315.5321847367512,1.8935028900830468,91717.29222230811,87214.02848087986,96790.52779420292,1732.413836069419,7.140620293960498e-7,0,5.5217077866952236e-6,5.549277694887183e-7,0.006059810528739295,-2.7755575615628914e-17,0.021195143259765098,0.004166640591642487
Al Madinah,2019,53,1.1622413759456298,-0.31598383373338335,3.71453795369668,0.7253026534931076,1.492160277202091,-1.0012519992662294,2.738764048303014,0.7435844907631061,0,0,0,0,0.3836174743210904,0,2.553604329712702,0.26336451122793114,314.3303252158949,311.06798800616195,317.50522043983926,1.2921916009204182,91850.27976607622,87427.20397929288,96804.1262312499,1738.5034691507713,2.7725689735162995e-7,0,6.310523184793054e-6,8.798042415024002e-7,0.004627243258504615,-2.7755575615628914e-17,0.019366358774962372,0.004016553414793358
Al Taif,2019,1,2.162906926322965,-5.278033870431408,9.816907054153761,3.784503549308299,3.1439333525089888,-3.943793312719936,8.896174152907415,2.550063441616134,0,0,0,0,0.13489126591558917,0,0.8869647906100266,0.20232720422089503,310.33903794116236,303.98332497513775,318.2937113349322,2.5009830539158378,89745.36741195133,80932.35047323487,91773.90438595823,1923.2881564143509,9.05158871790582e-6,0,9.323798005533915e-4,3.9474596205189576e-5,0.0090177989137473,-2.7755575615628914e-17,0.037948952770723576,0.007459907286805416
Al Taif,2019,2,1.0261913322775187,-4.9982765894764345,8.800219045129145,3.4897107263065665,3.192233697922399,-3.484582078838338,8.54620603328822,2.4721216026294828,0,0,0,0,0.1349044456614532,0,0.8869647906100266,0.2023516562758793,311.0426095784078,304.19943658514603,320.92321996214577,3.0291605176919796,89588.35627399816,80751.97120534693,91597.12470434743,1925.02414169725,5.999951668419701e-7,0,5.6005893265050066e-5,2.22786644882076e-6,0.007400108840500906,-2.7755575615628914e-17,0.025375222082171384,0.00725345019439764
Al Taif,2019,3,1.365983219750185,-4.847005963592904,9.77245963568428,3.5684142550219367,2.016715148647304,-5.4150639694467895,7.392910869860859,2.9063529718338783,0,0,0,0,0.1349347904217495,0,0.8869647906100266,0.20240584182732782,309.9659475902684,302.3430468975018,319.2476768100733,3.530311712362087,89614.07985898138,80793.56642454947,91551.52994483696,1935.6321160703258,1.182769928593609e-6,0,2.2086831146780894e-4,9.149309535148925e-6,0.005876997930428302,-2.7755575615628914e-17,0.02646043485337299,0.0069043293116795475
Al Taif,2019,4,1.9696193285929875,-4.760725680681558,12.565550352615242,3.542667825918814,2.9925701948601673,-2.2926616714396277,9.770119067006632,2.511067526322355,0,0,0,0,0.1349933455101126,0,0.8869647906100266,0.20250889910169603,313.9348232528105,300.76516087463807,322.49748905429806,3.1979266887810742,89504.0975554664,80781.56780362566,91347.5533891322,1908.3823978632145,3.6150766195535376e-6,0,4.922208084139727e-4,2.6958526175644493e-5,0.004640000277702025,-2.7755575615628914e-17,0.028684451149909668,0.006617290990810949
Al Taif,2019,5,0.5294955901062259,-6.385110747267911,8.028552099264026,3.5621896781975444,1.98481681078454,-2.038281276800034,6.291506185708139,2.0890610619046828,0,0,0,0,0.13504949749645523,0,0.8869647906100266,0.20260803987924086,313.7706210400003,301.0961100347344,321.9513325168713,3.91587611825787,89627.79838946387,80821.16325267423,91556.32939320648,1921.673043294039,5.723065681307676e-5,0,0.0013039118530581706,1.2900201089515923e-4,0.009940394738891951,-2.7755575615628914e-17,0.0708737723414396,0.009253466367343935
Al Taif,2019,6,1.1612048594868418,-8.186164964577499,10.612852001703892,5.764788326676889,2.6762838247258856,-4.447091946286005,9.477893736354707,2.832846963094912,0,0,0,0,0.1351069779056539,0,0.8869647906100266,0.20270980952619397,310.0114030310572,299.5887541607437,323.17475933001435,4.209003143211009,89563.52756892605,80695.17773297423,91719.11068373949,1950.201108128114,2.688920938047884e-5,0,0.0018000767384626429,1.1794765055517173e-4,0.014707714107644869,6.698844266676551e-4,0.05974029317022292,0.006321112088705522
Al Taif,2019,7,2.677067694848565,-8.028918215202273,10.590815046328267,5.136524122606183,2.485942177603012,-3.737011703580389,9.779092608535331,2.7301384527210346,0,0,0,0,0.13515829383575648,0,0.8869647906100266,0.2028010691176351,307.90773116028964,297.22599417349846,318.80821972863384,3.489459208425197,89540.65880710326,80591.98959302947,91562.32870366839,1942.533960863467,1.5801957302200267e-4,0,0.007018879412287727,5.033453048196946e-4,0.019556137982318193,0.003938920428805892,0.18002474082266998,0.017195469465025794
Al Taif,2019,8,1.609434434690659,-7.257251269337154,9.358613083884398,3.6764120049283657,0.6389716181342833,-7.692002593858859,8.170877905000966,3.274325895353931,0,0,0,0,0.135172637817382,0,0.8869647906100266,0.20282684015335292,309.3581754399168,298.81382675581864,322.8763625463209,5.373919410576423,89580.72160955971,80613.18715666153,91577.52695683854,1944.9404313892371,7.33459348542156e-5,0,0.005303205921421712,2.851541758043332e-4,0.016693122240838194,0.006283515922142741,0.14099057528074477,0.012006643133372503
Al Taif,2019,9,6.551916300463931,-2.127869774871668,12.696651561714301,3.3474566223904465,0.723542685782116,-5.068607235643171,7.122144008081905,2.342298137062029,0,0,0,0,0.13518098150700603,0,0.8869647906100266,0.2028419911356337,313.07238406386926,303.6306742307728,322.8257255163608,3.3612399935671946,89302.60910903862,80574.79156970534,91213.16883478554,1896.5055192554896,1.0320158559582025e-6,0,2.1613541907921155e-4,7.722868694860972e-6,0.013302822020291505,0.004715986363740404,0.05294766508381271,0.006574973116077794
Al Taif,2019,10,0.8065439029799509,-8.21455155116305,11.373313716022084,4.965992648095794,0.699746132145693,-5.063925387889068,6.319207118253248,2.6081852865395616,0,0,0,0,0.13518935504882904,0,0.8869647906100266,0.2028572414533119,312.23310791530565,304.33597571950276,323.98585604205374,2.877838295988251,89600.49107229974,80661.98154841836,91684.71463709124,1959.7513017115905,2.7791014804962583e-5,0,0.003032995205691877,1.901729327803516e-4,0.010713873931473017,0.0014067572960020924,0.0678257982001017,0.00741963198598111
Al Taif,2019,11,2.664398616315556,-7.672218344291727,13.109377590359488,5.976209259870527,2.457401166286245,-4.712786806331346,9.871559101678864,3.2163476587286346,0,0,0,0,0.13519690765517922,0,0.8869647906100266,0.20287102337544494,314.56800880889415,301.688382438732,325.2617283505126,3.4719748239589387,89427.91925634422,80712.37575629835,91424.74451707536,1922.3027064226117,7.883954619049948e-5,0,0.00377921457229383,2.4607261000329897e-4,0.012939183302506202,6.430890496009478e-4,0.10099847500868478,0.01037641325242337
Al Taif,2019,12,5.864563536369076,-3.244657852382176,12.293636733743117,3.1746961757982106,2.559147078092162,-1.8709052195908533,9.409226635961197,2.764079737254582,0,0,0,0,0.1352006839583543,0,0.8869647906100266,0.2028778570351109,316.6204632230574,300.87095609794756,326.85769902693346,4.571290260740352,89094.9940592345,80326.82007061328,91066.78565951505,1867.9703324321247,1.658735883051846e-4,0,0.0049032765145853585,4.5794566140177446e-4,0.01592214196603413,3.349422133336333e-5,0.09080283403480283,0.009816389446516211
Al Taif,2019,13,5.5394494579462314,-1.7020709760883976,12.756039288913021,3.4027800289597376,3.160287991690618,-2.4323367961036992,11.565607680705117,3.109194028362484,0,0,0,0,0.1352039975524447,0,0.8869647906100266,0.20288384644975388,316.9233614300931,306.40666855179956,327.99251103764635,3.8989984101419797,89326.1287343914,80518.39805136345,91363.15159633315,1901.1684949150956,7.025623164611037e-5,0,0.003313813487415232,2.2753182196366323e-4,0.015862573307978325,0.0011722977466684104,0.057509578029419556,0.007537144932111867
Al Taif,2019,14,4.753365772194741,-1.3281897501392277,8.533908042030486,1.9432456166801648,1.5466842022615857,-3.645325518395873,6.569685973097757,1.9094322339283694,0,0,0,0,0.1352070872550425,0,0.8869647906100266,0.20288944951529125,321.33406436497745,308.8688941336092,332.75420031925114,3.796223451197554,89262.83060940912,80572.79179955137,91001.99310652648,1868.2862950277247,6.399857812606763e-5,0,0.0034463344742959173,2.669112222537419e-4,0.014131623763206676,-2.7755575615628914e-17,0.07603188242678069,0.008876494901512596
Al Taif,2019,15,1.6212489229867046,-5.443871297325945,9.964442602854982,3.8755174609208116,1.1711305885836474,-5.575417255024815,6.4584920889378115,2.510160673258802,0,0,0,0,0.13521029636643633,0,0.8869647906100266,0.20289528720085656,319.7546881417258,303.6731731666322,332.33282789136894,5.1476669909324615,89260.56890076696,80571.99189148979,91337.55453836235,1895.1882986616586,2.3692830294523535e-4,0,0.004971903454219998,6.026241141951639e-4,0.02195312351775598,0.0036776655024055027,0.13035281058526216,0.014862404020045988
Al Taif,2019,16,5.209529704193533,-1.6098145696853559,10.442158974472353,3.1086961100133577,1.3987258889548106,-2.9098852670222004,6.283312952138459,2.101377586006274,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,321.6014332580006,306.9926113270521,333.64486950694214,4.230664556176699,89221.82084570474,80567.99235118185,90948.39926640014,1857.4720265341746,1.8876766370463555e-4,0,0.0035851659843613992,5.391488177511333e-4,0.017822653601033533,0.0071878598981441055,0.06880382946303651,0.010916089298004281
Al Taif,2019,17,0.8174507288967643,-7.848140479578499,10.211704712323863,4.623513614111944,2.560794062834461,-1.943473859779449,9.951540667478122,2.206735493116136,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,318.8385591418765,302.9298939054322,329.96012134466724,4.9568388433493045,89404.71763350692,80634.3847202936,91459.94047178522,1901.773483485839,1.9263621260262926e-4,0,0.004268280119115408,4.874691340941397e-4,0.02505722324974031,0.004213573043739649,0.19298030563442273,0.026278483985824025
Al Taif,2019,18,1.131514500651594,-5.327710396956123,6.871051680466344,2.042380350087796,1.555858573720754,-2.1026566834189495,5.174105188395567,1.4949910533256343,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,328.62125161999575,318.5233864351083,340.44198654640724,3.631925872275721,89307.03939263824,80805.96499950407,91168.37398333664,1842.6047637060067,4.049906953711458e-5,0,0.001797710292268346,1.4662506804964535e-4,0.014924604263819533,0.0054193650117414505,0.04757519198193799,0.006939171495219551
Al Taif,2019,19,2.534716336001304,-4.3020582026939636,10.638624034261827,2.757232811616185,3.0206505226385096,-1.4667056968199648,9.549291914604778,2.2626171045137973,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,323.42715591688585,306.0558262727903,339.00154389057803,6.4045545925654626,89285.13428872726,80788.76697617995,91137.57752296553,1840.7844695558465,4.0047774078792384e-4,0,0.004216218302840854,6.204348807913036e-4,0.020908783702514682,0.005004036667207501,0.09008605769826841,0.01316085423035178
Al Taif,2019,20,2.65378890856449,-1.6251283861328245,7.422722580293442,1.5224316452500666,0.7005694750898112,-4.215730636437415,7.1974437261270605,1.9926610450344753,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,322.9098281596336,300.45953022952176,332.1537898211528,5.70947342859126,89174.09304909017,80684.3789741428,90929.20147292204,1825.7454884850151,4.341164426268243e-4,0,0.023494866632388173,0.0017060642672926123,0.02787572541480252,0.008085505029878787,0.4078390366438116,0.04284310716627846
Al Taif,2019,21,-1.6476973503955048,-6.218526304936912,8.729252578665266,2.011871377955732,-0.8131415965792124,-5.041686611057079,4.348149213775905,1.3264735675168189,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,327.1830617537374,302.1640088272857,339.0178200787795,6.574763955343705,89382.39036440679,80798.36587291899,91153.97563822808,1845.423502491726,1.556501057040045e-4,0,0.007831359272330026,6.3214693990021e-4,0.021361795932375697,6.028959840007064e-5,0.2871124652697639,0.03492076175163211
Al Taif,2019,22,-2.545290470807895,-8.007254767544879,3.3686698066148297,1.9647629230404842,0.3351317725971548,-4.82163976661424,4.240466715431536,1.7613798537453071,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,327.80486977011765,302.745430439149,340.06311305438436,5.530203019858275,89202.9520837311,80693.17796282026,91006.792554896,1839.4532155751963,6.22396799078629e-5,0,0.005058673148010923,3.0223282587748927e-4,0.012604315492268394,-2.7755575615628914e-17,0.2908169261492361,0.026256398065071993
Al Taif,2019,23,-1.9920859148156682,-8.150681731345559,5.966415986911011,3.3663850120650243,-1.4448941318713213,-6.817277371800625,3.618951426074369,2.6444359700113695,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,327.99748726106577,310.8292705792072,336.5646368237484,3.5513435183523714,89125.08650247596,80659.1818702028,90818.0142523614,1825.444432848905,4.689418418551232e-5,0,0.00249738955038244,2.4007406386091464e-4,0.0076977904964678524,-2.7755575615628914e-17,0.10823322681669563,0.01037649686315523
Al Taif,2019,24,1.9833996319269227,-4.029397568385379,8.740831317930425,2.6095908458450685,-2.3071155987793004,-6.955391880546662,4.6641739371778534,2.423722400051826,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,329.47334079062574,316.81890783734434,339.36052426368803,3.1449127333044435,89024.05070036599,80640.38403075551,90656.43282392078,1810.3105965789478,2.876109762502524e-7,0,6.704930883844051e-5,1.4252715212878881e-6,0.005187119595920641,-2.7755575615628914e-17,0.03341383520218344,0.007035471866385143
Al Taif,2019,25,-0.2533029157336702,-5.584683707099009,6.372045368909811,2.3347887712244297,-2.996157113143709,-7.223427664469055,2.063017355794154,1.7202360333247886,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,330.0726617766579,317.7122897230689,339.373183521178,3.400710386758235,89053.13199977089,80632.38495013963,90743.62280263379,1828.6677882617314,7.948576454992492e-7,0,4.338484689546049e-5,1.7763600274602167e-6,0.002593686796348358,-2.7755575615628914e-17,0.025194353286971116,0.005591665739946944
Al Taif,2019,26,2.090921503337846,-5.186524479464827,9.8161600387173,4.083936556768045,-1.9615787377822136,-7.024839288899189,3.052447847827912,2.252785780058594,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,330.7785191035525,321.0905030075496,342.75410950369235,4.4685006040493365,88903.93199007979,80537.19589081075,90718.4256986938,1806.831506068532,2.597864269725917e-6,0,8.779515380845405e-4,2.827661472742067e-5,0.0017306493667635045,-2.7755575615628914e-17,0.030627115987245906,0.0053249497633568186
Al Taif,2019,27,2.3104316031028582,-4.3562168218374495,9.158786454630846,3.3459900387617636,-1.0235512940460167,-5.841112115070159,4.220959016456108,2.1135329344650886,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,330.84470020839314,320.28844862228885,339.3098872337279,3.545478344610781,88834.2408810013,80502.79984416248,90493.65153338776,1793.5665533209042,3.027165947508252e-7,0,6.231641644984659e-5,1.890124151986496e-6,0.0014276260816264222,-2.7755575615628914e-17,0.024490974638970042,0.004951266718707217
Al Taif,2019,28,5.138077720611433,-3.9442378086287246,9.942779155197588,2.9211134145657205,-2.7867248178906023,-6.695549330193948,3.389931040102833,2.113647962876451,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,326.70494396346606,317.90489128345286,336.83228969639464,3.1417482134646546,88917.84107698294,80498.40034982376,90577.64187985443,1792.9962123405865,3.465228884027375e-7,0,1.8931569554382632e-5,6.823709234146967e-7,0.0012146279770613125,-2.7755575615628914e-17,0.02445748041763665,0.00452602780220594
Al Taif,2019,29,0.5078601805617281,-4.3696630996937635,8.771832458543594,2.914423027243359,-3.8846134839897655,-7.250348289055147,1.2998761718753724,1.6101933826167238,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,328.30676531275554,315.8568042681025,341.11202296070064,4.075105027867265,88934.90767152175,80496.80053370059,90561.24376459188,1814.1860134489868,1.528084367516668e-6,0,7.335983202323704e-5,5.529467416046669e-6,0.0011242666997452063,-2.7755575615628914e-17,0.024645048057103602,0.004316208491100456
Al Taif,2019,30,2.393863585678052,-8.694135461371575,10.826124908813759,4.163338533348977,-2.357775695875744,-7.091555619395155,2.70130926627019,1.9670513936025162,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,329.91226419816377,319.11023344303874,342.724269825323,4.531898313447977,88732.8331568742,80468.80375154503,90374.06527818047,1789.6134161214982,3.0458969144526057e-6,0,6.247417952946581e-4,2.418566609589024e-5,0.0010963219231260406,-2.7755575615628914e-17,0.02604510650883904,0.004240401213371076
Al Taif,2019,31,5.440444735534064,-3.8960553129769333,12.591695892891407,3.852699117998464,-3.46579342273897,-8.01895162868705,2.4894556553970313,2.093666363129685,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,327.36027612066675,317.80904261959984,340.63277964143543,4.548289328414589,88845.98384383343,80514.39851105551,90381.66440476554,1775.1187155973757,7.341330591270721e-7,0,3.494452213579982e-4,1.1435550631971657e-5,0.001039454867143317,-2.7755575615628914e-17,0.02435029890936985,0.004125189454904495
Al Taif,2019,32,7.048494168119781,1.7999373900448863,10.860861126609235,1.5819260516026525,-2.7356877163934312,-6.2113682416238,5.2142910482849505,1.8976060768851355,0,0,0,0,0.13521158001099387,0,0.8869647906100266,0.2028976268342889,322.1801494444792,306.9247938762127,331.20434550940104,3.8372922696999154,89009.80660792268,80658.78191617201,90558.44408637633,1793.9571467787803,1.3905114575847745e-4,0,0.004666631895155562,4.4809055274924113e-4,0.008718159686667568,-2.7755575615628914e-17,0.22277676493260073,0.017491564449109567
